id,genus,name_german,name_original,treetop_diam,tree_height,year_of_planting,license,credits
"3181316",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"6","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3181319",Populus,Simons Pappel,Populus simonii,"10","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3181330",Acer,Spitz-Ahorn,Acer platanoides,"9","12","1980",Deutschland Namensnennung 2.0,Land Berlin
"3181340",Tilia,Winter-Linde,Tilia cordata,"7","7","1981",Deutschland Namensnennung 2.0,Land Berlin
"3181344",Acer,Eschen-Ahorn,Acer negundo,"13","12","1981",Deutschland Namensnennung 2.0,Land Berlin
"3181346",Acer,Eschen-Ahorn,Acer negundo,"18","12","1981",Deutschland Namensnennung 2.0,Land Berlin
"3181348",Tilia,Krim-Linde,Tilia euchlora,"6","7","1981",Deutschland Namensnennung 2.0,Land Berlin
"3181357",Tilia,Winter-Linde,Tilia cordata,"13","17","1930",Deutschland Namensnennung 2.0,Land Berlin
"3181362",Betula,,Betula pendula,"4","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3181402",Sorbus,Vogelbeere,Sorbus aucuparia,"5","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3181409",Acer,Eschen-Ahorn,Acer negundo,"14","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3181430",Fraxinus,Weiß-Esche 'Autumn Purple',Fraxinus americana 'Autumn Purple' (R),"9","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3181435",Robinia,,Robinia spec.,"4","7","1999",Deutschland Namensnennung 2.0,Land Berlin
"3181441",Tilia,Krim-Linde,Tilia euchlora,"4","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3119588",Acer,Rot-Ahorn,Acer rubrum,"2","4","1998",Deutschland Namensnennung 2.0,Land Berlin
"3119886",Malus,,Malus spec.,"3","3","1972",Deutschland Namensnennung 2.0,Land Berlin
"3119904",Acer,Spitz-Ahorn,Acer platanoides,"8","12","1978",Deutschland Namensnennung 2.0,Land Berlin
"3120190",Quercus,,Quercus spec.,"1","10","1999",Deutschland Namensnennung 2.0,Land Berlin
"3120286",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"2","7","1998",Deutschland Namensnennung 2.0,Land Berlin
"3120606",Tilia,Winter-Linde,Tilia cordata,"3","9","1998",Deutschland Namensnennung 2.0,Land Berlin
"3120639",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"8","12","1955",Deutschland Namensnennung 2.0,Land Berlin
"3120795",Acer,Berg-Ahorn,Acer pseudoplatanus,"5","7","1991",Deutschland Namensnennung 2.0,Land Berlin
"3120852",Acer,Berg-Ahorn,Acer pseudoplatanus,"14","12","1927",Deutschland Namensnennung 2.0,Land Berlin
"3121147",Betula,,Betula pendula,"5","17","1962",Deutschland Namensnennung 2.0,Land Berlin
"3121398",Fraxinus,Gewöhnliche Esche 'Altena',Fraxinus excelsior 'Altena',"2","7","1989",Deutschland Namensnennung 2.0,Land Berlin
"3121593",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"1","3","2007",Deutschland Namensnennung 2.0,Land Berlin
"3121669",Acer,Berg-Ahorn,Acer pseudoplatanus,"5","12","1993",Deutschland Namensnennung 2.0,Land Berlin
"3121686",Acer,,Acer spec.,"2","4","1998",Deutschland Namensnennung 2.0,Land Berlin
"3121789",Fraxinus,Gewöhnliche Esche 'Altena',Fraxinus excelsior 'Altena',"2","6","1989",Deutschland Namensnennung 2.0,Land Berlin
"3121793",Betula,,Betula pendula,"3","12","1986",Deutschland Namensnennung 2.0,Land Berlin
"3122167",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"2","5","1998",Deutschland Namensnennung 2.0,Land Berlin
"3122305",Fraxinus,Gewöhnliche Esche 'Altena',Fraxinus excelsior 'Altena',"2","5","1989",Deutschland Namensnennung 2.0,Land Berlin
"3122946",Acer,Spitz-Ahorn,Acer platanoides,"7","7","1987",Deutschland Namensnennung 2.0,Land Berlin
"3123053",Aesculus,,Aesculus carnea,"4","12","1987",Deutschland Namensnennung 2.0,Land Berlin
"3123087",Aesculus,,Aesculus carnea,"2","5","1998",Deutschland Namensnennung 2.0,Land Berlin
"3123481",Acer,Spitz-Ahorn,Acer platanoides,"3","5","1998",Deutschland Namensnennung 2.0,Land Berlin
"3123629",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"3","6","1998",Deutschland Namensnennung 2.0,Land Berlin
"3123945",Sorbus,Gewöhnliche Mehlbeere,Sorbus aria,"2","4","2000",Deutschland Namensnennung 2.0,Land Berlin
"3123974",Betula,,Betula pendula,"4","10","1999",Deutschland Namensnennung 2.0,Land Berlin
"3124634",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"3","7","1998",Deutschland Namensnennung 2.0,Land Berlin
"3124892",Acer,Spitz-Ahorn,Acer platanoides,"10","17","1970",Deutschland Namensnennung 2.0,Land Berlin
"3124915",Acer,Spitz-Ahorn,Acer platanoides,"2","7","1998",Deutschland Namensnennung 2.0,Land Berlin
"3124927",Acer,Spitz-Ahorn,Acer platanoides,"5","3","1990",Deutschland Namensnennung 2.0,Land Berlin
"3125058",Gleditsia,Amerikanische Gleditschie,Gleditsia triacanthos,"3","5","1998",Deutschland Namensnennung 2.0,Land Berlin
"3125063",Acer,Berg-Ahorn,Acer pseudoplatanus,"5","8","1983",Deutschland Namensnennung 2.0,Land Berlin
"3125118",Acer,,Acer spec.,"5","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3125161",Quercus,,Platanus acerifolia,"6","12","1969",Deutschland Namensnennung 2.0,Land Berlin
"3125352",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"9","20","1929",Deutschland Namensnennung 2.0,Land Berlin
"3125818",Acer,Spitz-Ahorn,Acer platanoides,"8","19","1980",Deutschland Namensnennung 2.0,Land Berlin
"3126152",Acer,Spitz-Ahorn,Acer platanoides,"4","7","1998",Deutschland Namensnennung 2.0,Land Berlin
"3126235",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"3","7","1998",Deutschland Namensnennung 2.0,Land Berlin
"3126567",Sorbus,Gewöhnliche Mehlbeere,Sorbus aria,"2","4","1998",Deutschland Namensnennung 2.0,Land Berlin
"3126673",Aesculus,,Aesculus carnea 'Briotii',"2","6","1998",Deutschland Namensnennung 2.0,Land Berlin
"3126732",Acer,Feld-Ahorn,Acer campestre,"5","12","1998",Deutschland Namensnennung 2.0,Land Berlin
"3126809",Tilia,Winter-Linde,Tilia cordata,"3","7","1998",Deutschland Namensnennung 2.0,Land Berlin
"3126811",Pyrus,,Pyrus spec.,"1","4","2003",Deutschland Namensnennung 2.0,Land Berlin
"3126850",Quercus,,Quercus spec.,"1","11","1999",Deutschland Namensnennung 2.0,Land Berlin
"3127066",Crataegus,Eingriffeliger Weißdorn,Crataegus monogyna,"2","7","1992",Deutschland Namensnennung 2.0,Land Berlin
"3127079",Betula,,Betula pendula,"5","17","1956",Deutschland Namensnennung 2.0,Land Berlin
"3127426",Pyrus,,Pyrus spec.,"1","4","1998",Deutschland Namensnennung 2.0,Land Berlin
"3134251",Tilia,Winter-Linde,Tilia cordata,"1","5","2006",Deutschland Namensnennung 2.0,Land Berlin
"3150053",Populus,Simons Pappel,Populus simonii,"12","22","1957",Deutschland Namensnennung 2.0,Land Berlin
"3153088",Prunus,,Prunus sargentii,"6","8","1992",Deutschland Namensnennung 2.0,Land Berlin
"3165209",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"2","7","1999",Deutschland Namensnennung 2.0,Land Berlin
"3165566",Quercus,Rot-Eiche,Quercus rubra,"9","15","1962",Deutschland Namensnennung 2.0,Land Berlin
"3167687",Tilia,Sommer-Linde,Tilia platyphyllos,"12","25","1947",Deutschland Namensnennung 2.0,Land Berlin
"3172870",Betula,,Betula pendula,"13","17","1980",Deutschland Namensnennung 2.0,Land Berlin
"3172885",Quercus,,Platanus acerifolia,"7","7","1993",Deutschland Namensnennung 2.0,Land Berlin
"3172888",Quercus,,Platanus acerifolia,"5","7","1993",Deutschland Namensnennung 2.0,Land Berlin
"3172895",Tilia,Sommer-Linde,Tilia platyphyllos,"2","3","2000",Deutschland Namensnennung 2.0,Land Berlin
"3172897",Tilia,Sommer-Linde,Tilia platyphyllos,"2","7","2000",Deutschland Namensnennung 2.0,Land Berlin
"3172927",Acer,Eschen-Ahorn,Acer negundo,"12","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3173159",Rhus,Essigbaum 'Dissecta',Rhus typhina 'Dissecta',"23","3","1980",Deutschland Namensnennung 2.0,Land Berlin
"3173166",Quercus,Stiel-Eiche,Quercus robur,"23","32","1930",Deutschland Namensnennung 2.0,Land Berlin
"3173167",Quercus,Stiel-Eiche,Quercus robur,"20","27","1930",Deutschland Namensnennung 2.0,Land Berlin
"3173174",Acer,Spitz-Ahorn,Acer platanoides,"5","7","1991",Deutschland Namensnennung 2.0,Land Berlin
"3173175",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"6","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3173176",Acer,Feld-Ahorn,Acer campestre,"9","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3173178",Acer,Eschen-Ahorn,Acer negundo,"7","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3173421",Corylus,Baum-Hasel,Corylus colurna,"7","7","1950",Deutschland Namensnennung 2.0,Land Berlin
"3173423",Tilia,Sommer-Linde,Tilia platyphyllos,"7","12","1960",Deutschland Namensnennung 2.0,Land Berlin
"3173425",Tilia,Winter-Linde,Tilia cordata,"12","17","1960",Deutschland Namensnennung 2.0,Land Berlin
"3173429",Tilia,Krim-Linde,Tilia euchlora,"10","12","1960",Deutschland Namensnennung 2.0,Land Berlin
"3173431",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"5","7","1988",Deutschland Namensnennung 2.0,Land Berlin
"3173432",Acer,Spitz-Ahorn,Acer platanoides,"5","7","1993",Deutschland Namensnennung 2.0,Land Berlin
"3173669",Juglans,Walnuss,Juglans regia,"9","7","1970",Deutschland Namensnennung 2.0,Land Berlin
"3173679",Crataegus,Eingriffeliger Weißdorn,Crataegus monogyna,"4","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3173681",Tilia,Krim-Linde,Tilia euchlora,"4","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3173695",Acer,Spitz-Ahorn,Acer platanoides,"13","12","1950",Deutschland Namensnennung 2.0,Land Berlin
"3173928",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"5","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3173929",Fraxinus,,Fraxinus americana 'Royal',"8","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3173934",Clematis,,Picea omorika,"4","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3173935",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"7","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3173941",Acer,Spitz-Ahorn,Acer platanoides,"15","17","1950",Deutschland Namensnennung 2.0,Land Berlin
"3173948",Acer,Spitz-Ahorn,Acer platanoides,"22","25","1930",Deutschland Namensnennung 2.0,Land Berlin
"3174183",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"6","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3174188",Acer,Spitz-Ahorn,Acer platanoides,"6","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3174454",Tilia,Krim-Linde,Tilia euchlora,"7","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3174699",Acer,Spitz-Ahorn,Acer platanoides,"8","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3174703",Acer,Berg-Ahorn,Acer pseudoplatanus,"5","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3174717",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"4","7","2000",Deutschland Namensnennung 2.0,Land Berlin
"2891355",Tilia,Krim-Linde,Tilia euchlora,"5","12","1995",Deutschland Namensnennung 2.0,Land Berlin
"2890304",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',"3","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"2890313",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',"3","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"2890321",Quercus,,Platanus acerifolia,"4","7","2000",Deutschland Namensnennung 2.0,Land Berlin
"2890326",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"5","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"2890337",Sorbus,Schwedische Mehlbeere,Sorbus intermedia,"5","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"2890347",Prunus,Japanische Blütenkirsche,Prunus serrulata,"5","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"2890348",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"1","3","2006",Deutschland Namensnennung 2.0,Land Berlin
"2890351",Carpinus,Gewöhnliche Hainbuche,Carpinus betulus,"2","3","2006",Deutschland Namensnennung 2.0,Land Berlin
"2890360",Carpinus,Gewöhnliche Hainbuche,Carpinus betulus,"1","3","2006",Deutschland Namensnennung 2.0,Land Berlin
"2890380",Acer,Berg-Ahorn,Acer pseudoplatanus,"4","12",,Deutschland Namensnennung 2.0,Land Berlin
"2890383",Acer,Eschen-Ahorn,Acer negundo,"6","15",,Deutschland Namensnennung 2.0,Land Berlin
"2890384",Acer,Spitz-Ahorn,Acer platanoides,"3.5","9",,Deutschland Namensnennung 2.0,Land Berlin
"2890385",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,,"3",,Deutschland Namensnennung 2.0,Land Berlin
"2890386",Quercus,Stiel-Eiche,Quercus robur,,"17",,Deutschland Namensnennung 2.0,Land Berlin
"2890387",Quercus,Stiel-Eiche,Quercus robur,,"27",,Deutschland Namensnennung 2.0,Land Berlin
"2890391",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"3.5","12",,Deutschland Namensnennung 2.0,Land Berlin
"2890401",Acer,Berg-Ahorn,Acer pseudoplatanus,"3","12","1996",Deutschland Namensnennung 2.0,Land Berlin
"2890415",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"7","12",,Deutschland Namensnennung 2.0,Land Berlin
"2890417",Acer,Spitz-Ahorn,Acer platanoides,"5","14","1965",Deutschland Namensnennung 2.0,Land Berlin
"2890424",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"3","3",,Deutschland Namensnennung 2.0,Land Berlin
"2890429",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,,"17",,Deutschland Namensnennung 2.0,Land Berlin
"2890430",Quercus,Stiel-Eiche,Quercus robur,,"12",,Deutschland Namensnennung 2.0,Land Berlin
"2890468",Quercus,Stiel-Eiche,Quercus robur,"10","30",,Deutschland Namensnennung 2.0,Land Berlin
"2890469",Malus,Beeren-Apfel,Taxus baccata,"3","3",,Deutschland Namensnennung 2.0,Land Berlin
"2890474",Acer,Spitz-Ahorn 'Royal Red',Acer platanoides 'Royal Red',"1.5","10",,Deutschland Namensnennung 2.0,Land Berlin
"2890478",Tilia,Winter-Linde 'Dilia',Tilia spec.,"5","10","1985",Deutschland Namensnennung 2.0,Land Berlin
"2890483",Acer,Spitz-Ahorn,Acer platanoides,"3","6","1990",Deutschland Namensnennung 2.0,Land Berlin
"2890491",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"8","16","1940",Deutschland Namensnennung 2.0,Land Berlin
"2890495",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"5","7","1999",Deutschland Namensnennung 2.0,Land Berlin
"2890500",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"5","7","1999",Deutschland Namensnennung 2.0,Land Berlin
"2891357",Salix,Silber-Weide,Salix alba,"10","17","1960",Deutschland Namensnennung 2.0,Land Berlin
"2890566",Acer,Berg-Ahorn,Acer pseudoplatanus,"10","12",,Deutschland Namensnennung 2.0,Land Berlin
"2890583",Quercus,Stiel-Eiche,Quercus robur,,"12",,Deutschland Namensnennung 2.0,Land Berlin
"2890593",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',"1","3","2004",Deutschland Namensnennung 2.0,Land Berlin
"2890600",Tilia,Winter-Linde,Tilia cordata,"3","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"2890601",Acer,Spitz-Ahorn,Acer platanoides,"4","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"2890616",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,,"12",,Deutschland Namensnennung 2.0,Land Berlin
"2890619",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"5","10","1990",Deutschland Namensnennung 2.0,Land Berlin
"2890634",Quercus,,Picea pungens,"4","14","1965",Deutschland Namensnennung 2.0,Land Berlin
"2890637",Gleditsia,Amerikanische Gleditschie,Gleditsia triacanthos,"3","7",,Deutschland Namensnennung 2.0,Land Berlin
"2890638",Betula,,Betula pendula,"2","5",,Deutschland Namensnennung 2.0,Land Berlin
"2890639",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"5","22","1982",Deutschland Namensnennung 2.0,Land Berlin
"2890645",Betula,,Betula pendula,"6","20","1970",Deutschland Namensnennung 2.0,Land Berlin
"2890649",Acer,Spitz-Ahorn,Acer platanoides,"7","12",,Deutschland Namensnennung 2.0,Land Berlin
"2890654",Acer,Spitz-Ahorn,Acer platanoides,"10","12",,Deutschland Namensnennung 2.0,Land Berlin
"2890658",Tilia,Winter-Linde,Tilia cordata,"10","27",,Deutschland Namensnennung 2.0,Land Berlin
"2890660",Populus,Zitter-Pappel,Populus tremula,"4","17","1999",Deutschland Namensnennung 2.0,Land Berlin
"2890671",Populus,Silber-Pappel 'Nivea',Populus alba 'Nivea',"9","19.5",,Deutschland Namensnennung 2.0,Land Berlin
"2890691",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"6","17",,Deutschland Namensnennung 2.0,Land Berlin
"2890714",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"6","20",,Deutschland Namensnennung 2.0,Land Berlin
"2890723",Acer,Eschen-Ahorn,Acer negundo,"5","7",,Deutschland Namensnennung 2.0,Land Berlin
"2890726",Robinia,,Robinia spec.,"5","12",,Deutschland Namensnennung 2.0,Land Berlin
"2890728",Quercus,Stiel-Eiche 'Fastigiata',Quercus robur 'Fastigiata',"1.5","3","2012",Deutschland Namensnennung 2.0,Land Berlin
"2890731",Tilia,Winter-Linde,Tilia cordata,"4","12",,Deutschland Namensnennung 2.0,Land Berlin
"2890735",Acer,Spitz-Ahorn,Acer platanoides,"5","12",,Deutschland Namensnennung 2.0,Land Berlin
"2890736",Populus,,Populus spec.,"10","27","1924",Deutschland Namensnennung 2.0,Land Berlin
"2890740",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"6","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"2890748",Betula,,Betula pendula,"8","12","1991",Deutschland Namensnennung 2.0,Land Berlin
"2890751",Acer,Spitz-Ahorn,Acer platanoides,"2","7",,Deutschland Namensnennung 2.0,Land Berlin
"2890753",Populus,Italienische Pappel,Populus nigra 'Italica',"7","35",,Deutschland Namensnennung 2.0,Land Berlin
"2890777",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,,"17",,Deutschland Namensnennung 2.0,Land Berlin
"2890778",Acer,Spitz-Ahorn,Acer platanoides,"3","8","1995",Deutschland Namensnennung 2.0,Land Berlin
"2890785",Tilia,Sommer-Linde,Tilia platyphyllos,"8","12",,Deutschland Namensnennung 2.0,Land Berlin
"2890787",Sorbus,Gewöhnliche Mehlbeere,Sorbus aria,"6","7","1991",Deutschland Namensnennung 2.0,Land Berlin
"2890826",Acer,Spitz-Ahorn,Acer platanoides,"2","4","2011",Deutschland Namensnennung 2.0,Land Berlin
"2890827",Acer,Spitz-Ahorn,Acer platanoides,"3","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"2890856",Liriodendron,Amerikanischer Tulpenbaum,Liriodendron tulipifera,"4","12","1995",Deutschland Namensnennung 2.0,Land Berlin
"2890878",Acer,Eschen-Ahorn,Acer negundo,"4","12","1995",Deutschland Namensnennung 2.0,Land Berlin
"2890879",Populus,Zitter-Pappel,Populus tremula,"10","15","1979",Deutschland Namensnennung 2.0,Land Berlin
"2890881",Betula,,Betula pendula,"2.5","7",,Deutschland Namensnennung 2.0,Land Berlin
"2890883",Acer,Spitz-Ahorn,Acer platanoides,"7","17",,Deutschland Namensnennung 2.0,Land Berlin
"2890886",Prunus,Japanische Blütenkirsche 'Kanzan',Prunus serrulata 'Kanzan',"6","10","1985",Deutschland Namensnennung 2.0,Land Berlin
"2890910",Acer,Spitz-Ahorn,Acer platanoides,"9","17",,Deutschland Namensnennung 2.0,Land Berlin
"2890913",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"6","17",,Deutschland Namensnennung 2.0,Land Berlin
"2890918",Ulmus,,Ulmus spec.,"5","10",,Deutschland Namensnennung 2.0,Land Berlin
"2890921",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"8","12",,Deutschland Namensnennung 2.0,Land Berlin
"2890922",Prunus,Traubenkirsche,Prunus padus,"4","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"2890923",Acer,Spitz-Ahorn,Acer platanoides,,"12","1984",Deutschland Namensnennung 2.0,Land Berlin
"2890924",Acer,Spitz-Ahorn,Acer platanoides,,"12","1997",Deutschland Namensnennung 2.0,Land Berlin
"2890928",Quercus,Stiel-Eiche,Quercus robur,,"7","2014",Deutschland Namensnennung 2.0,Land Berlin
"2890931",Acer,Eschen-Ahorn,Acer negundo,"7","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"2890936",Tilia,Sommer-Linde,Tilia platyphyllos,"5","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"2890938",Tilia,Sommer-Linde,Tilia platyphyllos,"6","12","1970",Deutschland Namensnennung 2.0,Land Berlin
"2890951",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"7","12",,Deutschland Namensnennung 2.0,Land Berlin
"2890953",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"8","27",,Deutschland Namensnennung 2.0,Land Berlin
"2890954",Prunus,Japanische Blütenkirsche,Prunus serrulata,"1","3","2000",Deutschland Namensnennung 2.0,Land Berlin
"2890955",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"6","10","1990",Deutschland Namensnennung 2.0,Land Berlin
"2890960",Acer,Spitz-Ahorn,Acer platanoides,"7","25",,Deutschland Namensnennung 2.0,Land Berlin
"2890962",Ulmus,,Ulmus spec.,"6","17",,Deutschland Namensnennung 2.0,Land Berlin
"2890969",Quercus,Stiel-Eiche,Quercus robur,"11","22","1930",Deutschland Namensnennung 2.0,Land Berlin
"2890976",Quercus,Stiel-Eiche,Quercus robur,"6","24","1950",Deutschland Namensnennung 2.0,Land Berlin
"2890980",Gymnocladus,Amerikanischer Geweihbaum,Gymnocladus dioicus,"3","8",,Deutschland Namensnennung 2.0,Land Berlin
"2890991",Tilia,Winter-Linde,Tilia cordata,"10","25",,Deutschland Namensnennung 2.0,Land Berlin
"2890992",Tilia,Winter-Linde,Tilia cordata,"9","25",,Deutschland Namensnennung 2.0,Land Berlin
